GRIDCODE,CVE ENTMUN,POB  RURAL EN CELL,POB  URB EN CELL,POB TOTAL RURAL EN MUN
23102,14010,,0,6655
23103,14119,,66,27901
23103,14119,,116,27901
23103,14119,,1,27901
23106,14107,,2415,6316
23106,14107,,1005,6316
23106,14107,,77,6316
23106,14107,,15,6316
23108,14107,,1295,6316
23108,14107,,0,6316
23108,14107,,0,6316
23108,14107,,0,6316
23109,14096,,2775,20857
23109,14096,,1848,20857
23109,14096,,2271,20857
23109,14096,,831,20857
23109,14096,,794,20857
23109,14096,,26,20857
23109,14096,,1015,20857
23109,14096,,17,20857
23109,14096,,165,20857
23109,14096,,1883,20857
23109,14096,,846,20857
23109,14096,,6,20857
23109,14096,,15,20857
23109,14096,,30,20857
23109,14096,,48,20857
23109,14096,,875,20857
23109,14096,,1432,20857
23109,14096,,0,20857
23110,14096,,933,20857
23110,14096,,1088,20857
23110,14096,,836,20857
23110,14096,,0,20857
23110,14096,,12,20857
23112,16103,,60,23457
23113,16103,,662,23457
23113,16103,,730,23457
23113,16103,,1079,23457
23113,16103,,652,23457
23113,16103,,599,23457
23113,16103,,0,23457
23113,16103,,5,23457
23114,16103,,322,23457
23114,16103,,752,23457
23114,16103,,1795,23457
23114,16103,,4,23457
23114,16103,,18,23457
23116,16062,,1922,19450
23116,16062,,727,19450
23116,16062,,504,19450
23116,16062,,117,19450
23117,16042,,2086,13584
23117,16042,,1466,13584
23117,16042,,667,13584
23117,16042,,308,13584
23117,16042,,46,13584
23117,16042,,0,13584
23119,16030,,312,12855
23119,16030,,162,12855
23119,16030,,452,12855
23119,16030,,215,12855
23119,16030,,1820,12855
23119,16030,,1622,12855
23119,16030,,133,12855
23119,16030,,0,12855
23119,16030,,2089,12855
23121,16028,,1605,5564
23121,16028,,178,5564
23121,16028,,391,5564
23121,16028,,24,5564
23121,16028,,152,5564
23121,16028,,158,5564
23121,16028,,29,5564
23121,16028,,10,5564
23121,16028,,14,5564
23121,16109,,905,3247
23121,16109,,187,3247
23121,16109,,136,3247
23121,16109,,23,3247
23121,16109,,0,3247
23121,16109,,21,3247
23121,16109,,36,3247
23122,16109,,85,3247
23122,16109,,2,3247
23122,16109,,552,3247
23122,16109,,0,3247
23125,16004,,422,14684
23125,16004,,136,14684
23125,16004,,888,14684
23125,16004,,1623,14684
23125,16004,,1379,14684
23125,16004,,301,14684
23125,16004,,70,14684
23125,16004,,5,14684
23125,16071,,2,67837
23125,16071,,10,67837
23125,16071,,177,67837
23126,16071,,2779,67837
23126,16071,,497,67837
23126,16071,,258,67837
23126,16071,,17,67837
23126,16071,,93,67837
23126,16071,,20,67837
23126,16113,,2127,25576
23129,11046,,1782,70782
23129,11046,,67,70782
23129,11046,,0,70782
23129,11046,,0,70782
23131,11021,,670,49364
23131,11021,,571,49364
23131,11021,,590,49364
23131,11021,,31,49364
23131,11021,,77,49364
23131,11021,,14,49364
23131,11021,,39,49364
23131,11021,,13,49364
23131,11041,,2656,59305
23131,11041,,3055,59305
23131,11041,,5525,59305
23131,11041,,3948,59305
23131,11041,,1011,59305
23131,11041,,2875,59305
23131,11041,,2611,59305
23131,11041,,608,59305
23131,11041,,485,59305
23131,11041,,34,59305
23131,11041,,2192,59305
23131,11041,,474,59305
23131,11041,,587,59305
23131,11041,,748,59305
23131,11041,,1797,59305
23131,11041,,2960,59305
23131,11041,,321,59305
23131,11041,,191,59305
23131,11041,,613,59305
23131,11041,,436,59305
23131,11041,,332,59305
23131,11041,,74,59305
23131,11041,,97,59305
23131,11041,,64,59305
23131,11041,,57,59305
23131,11041,,15,59305
23131,11041,,13,59305
23131,11041,,14,59305
23131,11041,,19,59305
23131,11041,,136,59305
23131,11041,,290,59305
23131,11041,,15,59305
23131,11041,,138,59305
23131,11041,,0,59305
23131,11041,,4,59305
23131,11041,,6,59305
23131,11041,,8,59305
23131,11046,,2677,70782
23131,11046,,1856,70782
23131,11046,,3378,70782
23131,11046,,1572,70782
23131,11046,,2116,70782
23131,11046,,223,70782
23131,11046,,268,70782
23131,11046,,125,70782
23131,11046,,190,70782
23131,11046,,93,70782
23131,11046,,62,70782
23131,11046,,3,70782
23131,11046,,16,70782
23131,11046,,21,70782
23131,11046,,6,70782
23131,11046,,0,70782
23131,11046,,0,70782
23131,11046,,0,70782
23131,11046,,18,70782
23131,11046,,18,70782
23131,11046,,19,70782
23131,11046,,0,70782
23131,11046,,0,70782
23131,11046,,30,70782
23132,11046,,2260,70782
23132,11046,,14,70782
23132,11046,,1049,70782
23132,11046,,3234,70782
23132,11046,,1396,70782
23132,11046,,2415,70782
23132,11046,,138,70782
23132,11046,,87,70782
23132,11046,,20,70782
23132,11046,,35,70782
23132,11046,,5,70782
23132,11046,,91,70782
23132,11046,,0,70782
23132,11046,,0,70782
23132,11046,,10,70782
23132,11046,,4,70782
23132,11046,,91,70782
23132,11046,,5,70782
23132,11046,,444,70782
23132,11046,,7,70782
23132,11046,,35,70782
23132,11046,,0,70782
23132,11046,,0,70782
23132,11046,,26,70782
23132,11046,,0,70782
23132,11046,,827,70782
23132,11046,,360,70782
23132,11046,,144,70782
23132,11046,,0,70782
23132,11046,,0,70782
23132,11046,,0,70782
23133,11028,,1874,97054
23133,11028,,1372,97054
23133,11028,,152,97054
23133,11028,,0,97054
23133,11028,,0,97054
23133,11028,,0,97054
23133,11028,,0,97054
23133,11028,,0,97054
23133,11028,,0,97054
23133,11036,,1648,6670
23133,11036,,1601,6670
23133,11036,,493,6670
23133,11036,,37,6670
23133,11036,,38,6670
23133,11036,,3,6670
23133,11046,,51,70782
23133,11046,,873,70782
23133,11046,,16,70782
23134,11028,,1004,97054
23134,11028,,2907,97054
23134,11028,,2947,97054
23134,11028,,4181,97054
23134,11028,,66,97054
23134,11028,,1596,97054
23134,11028,,246,97054
23134,11028,,2382,97054
23134,11028,,2423,97054
23134,11028,,2355,97054
23134,11028,,411,97054
23134,11028,,1274,97054
23134,11028,,3681,97054
23134,11028,,606,97054
23134,11028,,9,97054
23134,11028,,100,97054
23134,11028,,0,97054
23134,11028,,73,97054
23134,11028,,73,97054
23134,11028,,67,97054
23134,11028,,16,97054
23134,11028,,11,97054
23134,11028,,62,97054
23134,11028,,0,97054
23134,11028,,0,97054
23134,11028,,0,97054
23134,11028,,85,97054
23134,11028,,11,97054
23134,11028,,0,97054
23134,11028,,0,97054
23134,11028,,5,97054
23134,11028,,0,97054
23134,11028,,8,97054
23134,11028,,0,97054
23134,11028,,9,97054
23134,11028,,6,97054
23134,11028,,0,97054
23134,11028,,7,97054
23134,11028,,0,97054
23134,11028,,10,97054
23135,11028,,500,97054
23135,11028,,87,97054
23135,11028,,0,97054
23135,11028,,979,97054
23135,11028,,1069,97054
23135,11028,,74,97054
23135,11028,,215,97054
23135,11028,,42,97054
23135,11028,,25,97054
23135,11028,,56,97054
23135,11028,,46,97054
23135,11028,,20,97054
23135,11028,,19,97054
23135,11028,,0,97054
23135,11028,,3,97054
23135,11028,,4,97054
23135,11028,,6,97054
23135,11028,,14,97054
23135,11028,,1195,97054
23135,11028,,4848,97054
23135,11028,,55,97054
23135,11028,,0,97054
23135,11028,,183,97054
23135,11028,,168,97054
23135,11028,,0,97054
23135,11028,,2,97054
23135,11028,,37,97054
23135,11028,,5,97054
23135,11028,,4,97054
23135,11028,,9,97054
23135,11028,,0,97054
23135,11028,,0,97054
23135,11028,,10,97054
23135,11028,,1,97054
23135,11028,,14,97054
23135,11028,,0,97054
23136,11002,,1314,109030
23136,11002,,1198,109030
23136,11002,,985,109030
23136,11002,,386,109030
23136,11002,,0,109030
23136,11002,,4,109030
23136,11002,,48,109030
23136,11002,,21,109030
23136,11002,,2,109030
23136,11002,,8,109030
23136,11002,,11,109030
23136,11002,,3,109030
23136,11002,,5,109030
23136,11002,,50,109030
23136,11002,,0,109030
23136,11002,,0,109030
23139,11019,,2604,50832
23139,11019,,2213,50832
23139,11019,,2117,50832
23139,11019,,56,50832
23139,11019,,21,50832
23139,11019,,4,50832
23139,11019,,350,50832
23139,11019,,101,50832
23139,11019,,95,50832
23139,11019,,38,50832
23139,11019,,0,50832
23139,11019,,93,50832
23139,11019,,28,50832
23139,11019,,3,50832
23139,11019,,0,50832
23139,11019,,22,50832
23139,11019,,3,50832
23140,11010,,1792,11691
23140,11010,,1338,11691
23140,11010,,43,11691
23140,11010,,30,11691
23140,11010,,12,11691
23140,11010,,363,11691
23140,11010,,54,11691
23140,11010,,201,11691
23140,11010,,18,11691
23140,11010,,19,11691
23140,11010,,31,11691
23140,11010,,40,11691
23140,11010,,2,11691
23140,11010,,19,11691
23140,11010,,60,11691
23140,11010,,2,11691
23141,16031,,674,16218
23141,16031,,301,16218
23141,16031,,114,16218
23141,16031,,79,16218
23141,16031,,37,16218
23141,16031,,0,16218
23143,22001,,2119,62197
23143,22001,,2881,62197
23143,22001,,2410,62197
23143,22001,,288,62197
23146,15003,,3770,44823
23152,13064,,544,9940
23152,13064,,251,9940
23152,13064,,31,9940
23152,13064,,10,9940
23152,13067,,1011,48025
23152,13067,,1658,48025
23152,13067,,1008,48025
23152,13067,,2557,48025
23152,13076,,1408,103919
23152,13076,,615,103919
23152,13076,,254,103919
23152,13076,,64,103919
23152,13076,,108,103919
23153,13067,,2422,48025
23153,13067,,2309,48025
23153,13067,,2326,48025
23153,13067,,723,48025
23153,13067,,2341,48025
23153,13067,,2907,48025
23153,13067,,930,48025
23153,13067,,1835,48025
23153,13067,,3675,48025
23153,13067,,3267,48025
23153,13067,,950,48025
23153,13070,,1871,17153
23153,13070,,2446,17153
23153,13070,,278,17153
23153,13070,,1,17153
23153,13070,,1256,17153
23153,13070,,1274,17153
23153,13070,,1625,17153
23154,13041,,2072,42834
23154,13065,,558,11112
23154,13065,,560,11112
23154,13065,,126,11112
23154,13065,,22,11112
23154,13065,,4,11112
23154,13070,,1359,17153
23154,13070,,2344,17153
23154,13070,,0,17153
23154,13070,,191,17153
23154,13070,,8,17153
23154,13070,,2520,17153
23154,13074,,2313,26758
23154,13074,,300,26758
23154,13074,,15,26758
23155,13005,,1372,17055
23155,13005,,2781,17055
23155,13005,,38,17055
23155,13005,,10,17055
23155,13005,,25,17055
23155,13005,,0,17055
23155,13005,,192,17055
23156,13003,,27,54299
23156,13005,,822,17055
23156,13005,,582,17055
23156,13005,,498,17055
23156,13005,,280,17055
23157,13003,,18,54299
23157,13003,,1112,54299
23157,13052,,94,32057
23157,13052,,33,32057
23157,13052,,594,32057
23157,13052,,40,32057
23157,13052,,2082,32057
23157,13052,,957,32057
23158,13048,,123,267862
23158,13048,,809,267862
23158,13048,,174,267862
23158,13048,,100,267862
23158,13048,,826,267862
23158,13048,,346,267862
23158,13048,,161,267862
23158,13048,,294,267862
23158,13048,,492,267862
23158,13048,,462,267862
23158,13048,,2,267862
23158,13052,,382,32057
23158,13052,,355,32057
23158,13052,,1433,32057
23158,13052,,1914,32057
23158,13052,,311,32057
23159,13048,,2923,267862
23159,13048,,2814,267862
23159,13048,,3175,267862
23159,13048,,2613,267862
23159,13048,,1654,267862
23159,13048,,1601,267862
23159,13048,,1364,267862
23159,13048,,2627,267862
23159,13048,,3496,267862
23159,13048,,5356,267862
23159,13048,,3245,267862
23159,13048,,1381,267862
23159,13048,,1634,267862
23159,13048,,1140,267862
23159,13048,,2743,267862
23159,13048,,1142,267862
23159,13048,,3072,267862
23159,13048,,2550,267862
23159,13048,,1858,267862
23159,13048,,2509,267862
23159,13048,,859,267862
23159,13048,,30,267862
23159,13048,,5051,267862
23159,13048,,645,267862
23159,13048,,269,267862
23159,13048,,0,267862
23159,13048,,698,267862
23159,13048,,1673,267862
23159,13048,,2189,267862
23159,13048,,1378,267862
23159,13048,,1126,267862
23159,13048,,2244,267862
23159,13048,,2261,267862
23159,13048,,1039,267862
23159,13048,,2035,267862
23159,13048,,1768,267862
23159,13048,,3641,267862
23159,13048,,2795,267862
23159,13048,,1471,267862
23159,13048,,3079,267862
23159,13048,,1304,267862
23159,13048,,2197,267862
23159,13048,,1325,267862
23159,13048,,2564,267862
23159,13048,,1974,267862
23159,13048,,3072,267862
23159,13048,,2653,267862
23159,13048,,4322,267862
23159,13048,,1437,267862
23159,13048,,1169,267862
23159,13048,,1671,267862
23159,13048,,2644,267862
23159,13048,,2925,267862
23159,13048,,2550,267862
23159,13048,,1656,267862
23159,13048,,1967,267862
23159,13048,,902,267862
23159,13048,,56,267862
23159,13048,,112,267862
23159,13048,,1573,267862
23159,13048,,1374,267862
23159,13048,,1012,267862
23159,13048,,2447,267862
23159,13048,,278,267862
23159,13048,,391,267862
23159,13048,,250,267862
23159,13048,,114,267862
23159,13048,,3172,267862
23159,13048,,1887,267862
23159,13048,,2831,267862
23159,13048,,1863,267862
23159,13048,,393,267862
23159,13048,,406,267862
23159,13048,,1517,267862
23159,13048,,1254,267862
23159,13048,,1011,267862
23159,13048,,124,267862
23159,13048,,660,267862
23159,13048,,746,267862
23159,13048,,2097,267862
23159,13048,,1815,267862
23159,13048,,1908,267862
23159,13048,,1541,267862
23159,13048,,0,267862
23159,13048,,584,267862
23159,13048,,1,267862
23159,13048,,98,267862
23159,13048,,1409,267862
23159,13048,,806,267862
23159,13048,,78,267862
23159,13048,,173,267862
23159,13048,,731,267862
23159,13048,,790,267862
23159,13048,,1966,267862
23159,13048,,2422,267862
23159,13048,,1985,267862
23159,13048,,1,267862
23159,13048,,613,267862
23159,13048,,667,267862
23159,13048,,155,267862
23159,13048,,574,267862
23159,13048,,21,267862
23159,13048,,246,267862
23159,13051,,1148,132202
23159,13051,,9,132202
23159,13051,,195,132202
23159,13051,,898,132202
23159,13051,,1071,132202
23159,13051,,809,132202
23159,13051,,510,132202
23159,13051,,1299,132202
23159,13051,,1808,132202
23159,13051,,158,132202
23159,13052,,405,32057
23160,13039,,733,13864
23160,13039,,176,13864
23160,13039,,2442,13864
23160,13039,,1622,13864
23160,13039,,1101,13864
23160,13039,,972,13864
23160,13039,,1689,13864
23160,13039,,1011,13864
23160,13039,,1269,13864
23160,13045,,659,8963
23160,13045,,324,8963
23160,13045,,57,8963
23160,13051,,1318,132202
23160,13051,,800,132202
23160,13051,,823,132202
23160,13051,,1778,132202
23160,13051,,156,132202
23160,13051,,0,132202
23160,13051,,143,132202
23160,13051,,1929,132202
23160,13051,,153,132202
23160,13051,,137,132202
23163,13001,,405,20077
23163,13077,,1944,151584
23163,13077,,99,151584
23163,13077,,912,151584
23163,13077,,367,151584
23163,13077,,321,151584
23163,13077,,1682,151584
23163,13077,,355,151584
23163,13077,,692,151584
23163,13077,,378,151584
23163,13077,,2355,151584
23163,13077,,2410,151584
23163,13077,,1652,151584
23163,13077,,0,151584
23163,13077,,14,151584
23163,13077,,2099,151584
23163,13077,,868,151584
23164,13077,,0,151584
23164,13077,,56,151584
23164,13077,,62,151584
23164,13077,,58,151584
23164,13077,,1769,151584
23164,13077,,1648,151584
23164,13077,,2450,151584
23164,13077,,2703,151584
23164,13077,,2321,151584
23164,13077,,2370,151584
23164,13077,,1456,151584
23164,13077,,76,151584
23164,13077,,70,151584
23164,13077,,294,151584
23164,13077,,362,151584
23164,13077,,1428,151584
23164,13077,,1811,151584
23164,13077,,2817,151584
23164,13077,,109,151584
23164,13077,,7,151584
23164,13077,,0,151584
23165,13002,,1689,40583
23165,13002,,2288,40583
23165,13002,,49,40583
23165,13002,,38,40583
23165,13077,,1045,151584
23165,13077,,1284,151584
23165,13077,,57,151584
23166,13002,,2016,40583
23166,13002,,1891,40583
23166,13002,,3,40583
23166,13002,,1995,40583
23166,13002,,142,40583
23166,13002,,280,40583
23166,13002,,724,40583
23166,13002,,1370,40583
23166,13002,,281,40583
23167,21071,,767,97753
23167,21071,,1960,97753
23167,21071,,174,97753
23167,21071,,791,97753
23167,21071,,603,97753
23167,21071,,497,97753
23167,21071,,2467,97753
23167,21071,,2230,97753
23167,21071,,2449,97753
23167,21071,,2916,97753
23167,21071,,3496,97753
23167,21071,,1131,97753
23167,21071,,576,97753
23167,21071,,927,97753
23167,21071,,1435,97753
23167,21071,,29,97753
23167,21071,,71,97753
23167,21071,,68,97753
23167,21071,,22,97753
23167,21071,,358,97753
23167,21071,,213,97753
23167,21071,,1661,97753
23168,21049,,1896,15767
23168,21049,,494,15767
23168,21049,,886,15767
23168,21049,,26,15767
23168,21049,,27,15767
23168,21183,,2640,19826
23168,21183,,190,19826
23169,21049,,3,15767
23169,21183,,1406,19826
23169,21184,,344,6406
23169,21184,,53,6406
23169,21184,,277,6406
23170,21123,,434,4120
23171,21068,,1165,7718
23171,21089,,54,12997
23171,21089,,17,12997
23171,21089,,144,12997
23171,21107,,1080,11641
23171,21107,,633,11641
23171,21107,,176,11641
23172,21072,,881,15689
23172,21072,,218,15689
23172,21072,,665,15689
23173,30203,,3221,13434
23174,21025,,60,8153
23174,21025,,475,8153
23174,21025,,73,8153
23175,21025,,688,8153
23175,21025,,422,8153
23175,21025,,389,8153
23175,21025,,804,8153
23177,21002,,1511,8916
23177,21002,,1841,8916
23178,30102,,4,101358
23178,30102,,987,101358
23178,30102,,70,101358
23178,30102,,1112,101358
23178,30102,,141,101358
23178,30102,,0,101358
23178,30102,,11,101358
23178,30102,,168,101358
23178,30102,,2070,101358
23178,30102,,3682,101358
23178,30102,,1992,101358
23178,30102,,188,101358
23178,30102,,517,101358
23178,30102,,944,101358
23179,30102,,2023,101358
23179,30102,,2071,101358
23179,30102,,1019,101358
23179,30102,,2145,101358
23179,30102,,2330,101358
23179,30102,,2949,101358
23179,30102,,166,101358
23179,30102,,2150,101358
23179,30102,,16,101358
23179,30102,,1410,101358
23179,30102,,1766,101358
23179,30102,,65,101358
23179,30102,,886,101358
23179,30102,,1454,101358
23179,30102,,1295,101358
23179,30102,,1894,101358
23179,30102,,2875,101358
23179,30102,,2682,101358
23179,30102,,2587,101358
23179,30102,,1656,101358
23179,30102,,1156,101358
23179,30102,,1495,101358
23179,30102,,1133,101358
23179,30102,,2100,101358
23179,30102,,1416,101358
23179,30102,,1191,101358
23179,30102,,684,101358
23179,30102,,816,101358
23179,30102,,25,101358
23179,30102,,292,101358
23179,30102,,616,101358
