 GRID, CVE_ENT_MUN, frac, suma
   23121, 16109,  9.4809675E-01,  5.2072309E+04
   23122, 16067,  2.1543556E-01,  1.4461172E+05
   23123, 16067,  1.9378276E-01,  1.4461172E+05
   23124, 16004,  5.3814626E-01,  5.9865496E+04
   23125, 16004,  6.7966288E-01,  5.9865496E+04
   23126, 16113,  3.8018522E-01,  8.8136383E+04
   23127, 16071,  7.4178420E-02,  2.5329636E+05
   23128, 11046,  1.4186116E-01,  2.2013922E+05
   23129, 11046,  6.9995873E-02,  2.2013922E+05
   23130, 11046,  1.3313687E-01,  2.2013922E+05
   23131, 11041,  8.0222046E-01,  4.4159043E+04
   23132, 11046,  1.9032422E-01,  2.2013922E+05
   23133, 11028,  1.6637325E-01,  1.9165325E+05
   23134, 11028,  1.9074689E-01,  1.9165325E+05
   23135, 11028,  1.9087872E-02,  1.9165325E+05
   23136, 11002,  8.0815509E-02,  2.8607734E+05
   23138, 11019,  8.2559407E-02,  2.1472525E+05
   23139, 11019,  2.3653856E-01,  2.1472525E+05
   23140, 11010,  5.5016804E-01,  4.6357973E+04
   23141, 16031,  3.8023433E-01,  8.7736141E+04
   23142, 22001,  7.8480594E-02,  2.3725794E+05
   23143, 22001,  1.9674487E-01,  2.3725794E+05
   23144, 22001,  1.6082478E-01,  2.3725794E+05
   23145, 15003,  2.3307002E-01,  1.9308811E+05
   23146, 15003,  2.3433785E-01,  1.9308811E+05
   23147, 15071,  2.3022711E-01,  1.7855239E+05
   23148, 13044,  2.0244800E-01,  1.5399348E+05
   23149, 13044,  3.4752738E-01,  1.5399348E+05
   23150, 15045,  1.4104787E-01,  3.0596469E+05
   23151, 13017,  1.2068863E-01,  7.5124633E+04
   23152, 13076,  3.1782889E-01,  1.9503602E+05
   23153, 13067,  8.1808680E-01,  8.5527297E+04
   23154, 13041,  6.1077964E-01,  8.9198703E+04
   23155, 13005,  3.9767465E-01,  5.7237098E+04
   23156, 13005,  5.5722582E-01,  5.7237098E+04
   23157, 13052,  4.4280398E-01,  1.1532399E+05
   23158, 13009,  8.4477592E-01,  5.8280949E+04
   23159, 13048,  5.5243343E-01,  1.2775209E+05
   23160, 13045,  1.4311718E+00,  2.9014264E+04
   23161, 13057,  9.5339544E-02,  9.6233828E+04
   23163, 13077,  2.3211615E-01,  1.2596845E+05
   23164, 13077,  4.8723921E-01,  1.2596845E+05
   23165, 13002,  3.1147444E-01,  1.6091095E+05
   23166, 13002,  4.1123575E-01,  1.6091095E+05
   23167, 21071,  3.0211791E-01,  8.8694859E+04
   23168, 21183,  1.5089794E+00,  3.1051170E+04
   23169, 21184,  1.7974720E+00,  1.0287945E+04
   23170, 21123,  8.8997245E-01,  1.4223492E+04
   23171, 21107,  7.3012376E-01,  1.2766151E+04
   23172, 21029,  1.7831964E+00,  1.1060838E+04
   23173, 30203,  1.1312976E+00,  2.9136271E+04
   23174, 21158,  3.4810010E-01,  4.8049172E+04
   23175, 21158,  7.1917522E-01,  4.8049172E+04
   23176, 21002,  2.3483247E-01,  5.6997793E+04
   23177, 30183,  4.0281335E-01,  8.3998547E+04
   23178, 30183,  1.5738805E-01,  8.3998547E+04
   23179, 30102,  3.6269432E-01,  9.8817422E+04
   23180, 30109,  1.6303959E-01,  1.5351605E+05
   23181, 30109,  4.4567827E-02,  1.5351605E+05
   23182, 30114,  2.4014196E-01,  8.1665617E+04
   23183, 30192,  2.9919767E-01,  8.0287109E+04
   23253,  4002,  4.4815876E-02,  6.8218044E+05
   23254,  4002,  6.7060202E-02,  6.8218044E+05
   23255,  4002,  3.9068006E-02,  6.8218044E+05
   23256,  4002,  3.7370998E-02,  6.8218044E+05
   23257,  4002,  1.0573408E-02,  6.8218044E+05
   23258,  4002,  1.8425575E-02,  6.8218044E+05
   23259,  4002,  5.0082643E-02,  6.8218044E+05
   23260,  4006,  2.9669711E-02,  6.7732869E+05
   23261,  4006,  2.5312724E-02,  6.7732869E+05
   23262,  4006,  2.9858770E-02,  6.7732869E+05
   23266,  4006,  1.3255977E-02,  6.7732869E+05
   23272, 23006,  4.1681565E-02,  5.0972497E+05
   23277, 23002,  2.0324672E-02,  1.2777081E+06
   23278, 23002,  4.7091702E-03,  1.2777081E+06
   23279, 23002,  1.5140556E-02,  1.2777081E+06
   23283, 23002,  1.1238365E-02,  1.2777081E+06
   23284, 23002,  3.7600577E-03,  1.2777081E+06
   23436, 14020,  1.9563909E-01,  1.0750455E+05
   23442, 14084,  1.9667849E-01,  1.2436638E+05
   23445, 14028,  1.7840090E-01,  3.6152902E+04
   23446, 14028,  8.2626605E-01,  3.6152902E+04
   23447, 14028,  4.2997271E-02,  3.6152902E+04
   23448, 14090,  1.4529600E-02,  6.1302465E+04
   23449, 14011,  1.5480185E+00,  2.5754627E+04
   23450, 14090,  2.0334239E-01,  6.1302465E+04
   23451, 14088,  7.3560983E-02,  1.1838496E+05
   23452, 14088,  3.4239754E-01,  1.1838496E+05
   23455, 14119,  1.5096562E-01,  1.8698295E+05
   23456, 14119,  2.0063345E-01,  1.8698295E+05
   23457, 14119,  1.4398061E-01,  1.8698295E+05
   23458, 14050,  4.0086174E-01,  1.0641770E+05
   23459, 14050,  2.2216900E-01,  1.0641770E+05
   23460, 14030,  1.5953919E-01,  7.6950336E+04
   23461, 14030,  9.1638297E-02,  7.6950336E+04
   23466, 14047,  6.7785442E-01,  4.9650613E+04
   23467, 16011,  8.7877572E-01,  5.2557469E+04
   23468, 16011,  1.0364652E+00,  5.2557469E+04
   23469, 16105,  6.8226665E-01,  1.0300016E+05
   23470, 16086,  3.7595797E-01,  1.3281500E+05
   23471, 16086,  2.3026520E-01,  1.3281500E+05
   23472, 16106,  2.5960630E-01,  4.8799617E+04
   23473, 16069,  2.3637152E-01,  1.2231112E+05
   23474, 16069,  1.0201983E-01,  1.2231112E+05
   23475, 11023,  1.2227900E-01,  4.2032862E+05
   23476, 11023,  1.0578845E-01,  4.2032862E+05
   23477, 11023,  3.6910363E-02,  4.2032862E+05
   23478, 11023,  3.9310321E-02,  4.2032862E+05
   23479, 16113,  4.5425078E-01,  8.8136383E+04
   23480, 16113,  4.6089327E-01,  8.8136383E+04
   23481, 11042,  9.1054365E-02,  1.6187322E+05
   23482, 11042,  1.9751240E-01,  1.6187322E+05
   23483, 11046,  5.7556696E-02,  2.2013922E+05
   23484, 11046,  1.6112147E-01,  2.2013922E+05
   23485, 11018,  2.3574223E-01,  8.7911984E+04
   23486, 11018,  4.9509823E-01,  8.7911984E+04
   23487, 11028,  1.9375922E-01,  1.9165325E+05
   23488, 11039,  4.4885671E-01,  1.3395845E+05
   23489, 11039,  2.8396535E-01,  1.3395845E+05
   23490, 11039,  1.9437317E-02,  1.3395845E+05
   23491, 11019,  1.0592422E-01,  2.1472525E+05
   23492, 11019,  1.0351180E-01,  2.1472525E+05
   23493, 11010,  5.8382416E-01,  4.6357973E+04
   23495, 22001,  2.1254636E-02,  2.3725794E+05
   23496, 22001,  1.3364208E-01,  2.3725794E+05
   23497, 22016,  8.6215362E-02,  3.9969803E+05
   23498, 22016,  2.6311181E-02,  3.9969803E+05
   23499, 22016,  2.2743523E-01,  3.9969803E+05
   23500, 13044,  3.7569055E-01,  1.5399348E+05
   23501, 13044,  2.1593742E-01,  1.5399348E+05
   23502, 13044,  3.7377894E-01,  1.5399348E+05
   23503, 13017,  4.7886431E-01,  7.5124633E+04
   23504, 13017,  6.1502063E-01,  7.5124633E+04
   23505, 13064,  3.4128437E-03,  6.5716648E+04
   23506, 13019,  5.3293216E-01,  5.0197988E+04
   23507, 13050,  1.5418353E+00,  4.3213707E+04
   23508, 13023,  8.1409198E-01,  7.3642906E+04
   23509, 13054,  7.5306088E-01,  6.9686766E+04
   23510, 13009,  1.0408173E+00,  5.8280949E+04
   23511, 13009,  4.2467034E-01,  5.8280949E+04
   23512, 13038,  4.8681283E-01,  6.2813262E+04
   23513, 13045,  1.4730167E+00,  2.9014264E+04
   23514, 13024,  6.0609519E-01,  5.4491789E+04
   23515, 13001,  6.2537670E-01,  5.7147574E+04
   23516, 13035,  2.3252968E-01,  9.1140266E+04
   23517, 13035,  6.0313445E-01,  9.1140266E+04
   23518, 13002,  3.1962371E-01,  1.6091095E+05
   23519, 21100,  1.7874545E+00,  3.9445180E+04
   23520, 21100,  9.8998404E-01,  3.9445180E+04
   23521, 21183,  1.4351149E+00,  3.1051170E+04
   23522, 21213,  4.1856536E-01,  2.3635197E+04
   23523, 21089,  1.0586907E-01,  7.6301616E+03
   23524, 30103,  3.6524670E+00,  7.9627817E+03
   23525, 30050,  3.1855395E-01,  2.0013758E+04
   23526, 30050,  7.3430020E-01,  2.0013758E+04
   23527, 21158,  6.6441512E-01,  4.8049172E+04
   23528, 21158,  2.6556095E-01,  4.8049172E+04
   23530, 21002,  5.8457319E-02,  5.6997793E+04
   23532, 30211,  2.5574985E-01,  8.0651109E+04
   23533, 30211,  3.2882640E-01,  8.0651109E+04
   23534, 30211,  4.0111548E-01,  8.0651109E+04
   23535, 30114,  3.5294172E-01,  8.1665617E+04
   23536, 30114,  7.5296082E-02,  8.1665617E+04
   23606,  4002,  2.3458790E-04,  6.8218044E+05
   23607,  4002,  1.1509369E-01,  6.8218044E+05
   23608,  4002,  5.4237593E-02,  6.8218044E+05
   23609,  4002,  3.6616396E-02,  6.8218044E+05
   23610,  4002,  4.2747784E-02,  6.8218044E+05
   23611,  4008,  5.9022360E-02,  2.0361639E+05
   23612,  4008,  1.1202031E-01,  2.0361639E+05
   23614,  4006,  1.2835800E-02,  6.7732869E+05
   23615,  4006,  4.8900098E-02,  6.7732869E+05
   23616,  4006,  6.6984952E-03,  6.7732869E+05
   23618,  4006,  1.0193608E-02,  6.7732869E+05
   23620, 31079,  1.6188188E-03,  3.1833088E+05
   23622, 31079,  6.0106553E-02,  3.1833088E+05
   23623, 31079,  5.7812832E-02,  3.1833088E+05
   23624, 31079,  4.2349644E-02,  3.1833088E+05
   23625, 31098,  1.3465327E-01,  1.8445105E+05
   23626, 23006,  1.3931075E-02,  5.0972497E+05
   23629, 23006,  2.8066153E-02,  5.0972497E+05
   23630, 23002,  1.0645662E-02,  1.2777081E+06
   23631, 23002,  1.1150873E-02,  1.2777081E+06
   23632, 23002,  2.3746053E-02,  1.2777081E+06
   23633, 23002,  1.4101227E-02,  1.2777081E+06
   23634, 23002,  1.4193263E-02,  1.2777081E+06
   23635, 23002,  1.4408858E-02,  1.2777081E+06
   23636, 23002,  3.4600127E-02,  1.2777081E+06
   23637, 23002,  1.1106543E-02,  1.2777081E+06
   23786, 14020,  9.2580348E-02,  1.0750455E+05
   23787, 14020,  1.4034215E-01,  1.0750455E+05
   23789, 14020,  2.0199737E-01,  1.0750455E+05
   23795, 14084,  1.5842897E-01,  1.2436638E+05
   23798, 14012,  2.7291092E-01,  9.8195836E+04
   23802, 14011,  2.9716945E-01,  2.5754627E+04
   23803, 14088,  2.0171816E-02,  1.1838496E+05
   23804, 14088,  8.7545104E-02,  1.1838496E+05
   23805, 14024,  7.8149773E-02,  9.6623672E+04
   23806, 14024,  2.4281400E-01,  9.6623672E+04
   23807, 14114,  2.9294127E-01,  4.8456723E+04
   23808, 14119,  5.8748793E-02,  1.8698295E+05
   23809, 14119,  3.2595140E-01,  1.8698295E+05
   23810, 14050,  2.5060484E-01,  1.0641770E+05
   23811, 14050,  1.3994102E-03,  1.0641770E+05
   23813, 14044,  1.9806273E-01,  1.0279108E+05
   23814, 14044,  5.3443599E-01,  1.0279108E+05
   23815, 14066,  4.2970199E-02,  9.7475938E+04
   23816, 14066,  5.5756405E-02,  9.7475938E+04
   23817, 14066,  3.7135291E-01,  9.7475938E+04
   23818, 14063,  3.3019835E-01,  1.0504743E+05
   23819, 14063,  1.7422947E-01,  1.0504743E+05
   23820, 14063,  3.9938253E-01,  1.0504743E+05
   23821, 14018,  2.4534541E-01,  2.2825370E+05
   23822, 14018,  2.1099463E-01,  2.2825370E+05
   23823, 14018,  2.5048947E-01,  2.2825370E+05
   23824, 14016,  3.9587149E-01,  1.3290655E+05
   23825, 16106,  3.9282650E-01,  4.8799617E+04
   23826, 16069,  3.8455975E-01,  1.2231112E+05
   23827, 11023,  1.2169492E-01,  4.2032862E+05
   23828, 11023,  6.0987253E-02,  4.2032862E+05
   23829, 11023,  1.0032374E-01,  4.2032862E+05
   23830, 11023,  7.1571797E-02,  4.2032862E+05
   23831, 11023,  5.8852058E-02,  4.2032862E+05
   23832, 11001,  2.5174055E-01,  1.9089219E+05
   23833, 11016,  5.4906172E-01,  4.5567020E+04
   23834, 11016,  8.4681541E-02,  4.5567020E+04
   23835, 11042,  1.0925259E-01,  1.6187322E+05
   23836, 11042,  3.2214247E-04,  1.6187322E+05
   23837, 11042,  2.2260779E-01,  1.6187322E+05
   23838, 11018,  4.6923521E-01,  8.7911984E+04
   23839, 11018,  5.1434833E-01,  8.7911984E+04
   23840, 11011,  2.4024341E-01,  1.0396580E+05
   23841, 11028,  1.0798756E-01,  1.9165325E+05
   23842, 11039,  2.3739804E-01,  1.3395845E+05
   23843, 11019,  2.2626663E-02,  2.1472525E+05
   23844, 11019,  1.0528835E-01,  2.1472525E+05
   23845, 11019,  7.1186304E-02,  2.1472525E+05
   23846, 22008,  1.4155626E-01,  1.4641264E+05
   23847, 22008,  2.2363280E-01,  1.4641264E+05
   23848, 22001,  8.5737862E-02,  2.3725794E+05
   23849, 22001,  1.0021459E-01,  2.3725794E+05
   23850, 22016,  6.3270256E-02,  3.9969803E+05
   23851, 22016,  1.8322439E-01,  3.9969803E+05
   23852, 13029,  1.3756134E-01,  2.2130991E+05
   23853, 13029,  1.1293048E-01,  2.2130991E+05
   23854, 13029,  2.7415028E-01,  2.2130991E+05
   23855, 13029,  7.1043238E-02,  2.2130991E+05
   23856, 13029,  3.1016983E-02,  2.2130991E+05
   23857, 13017,  1.0093720E-01,  7.5124633E+04
   23858, 13006,  2.0971718E-01,  1.0783771E+05
   23859, 13019,  5.6322485E-01,  5.0197988E+04
   23860, 13050,  5.7328016E-01,  4.3213707E+04
   23861, 13054,  1.1695348E-02,  6.9686766E+04
   23862, 13054,  7.5043237E-01,  6.9686766E+04
   23863, 13055,  5.7611686E-01,  6.6156609E+04
   23864, 13003,  2.3856865E-01,  1.0305270E+05
   23865, 13012,  1.9995224E-01,  1.4901688E+05
   23866, 13012,  2.5542694E-01,  1.4901688E+05
   23868, 13024,  2.0892459E-01,  5.4491789E+04
   23869, 13004,  5.4331827E-01,  5.2202715E+04
   23870, 13035,  4.5173365E-01,  9.1140266E+04
   23871, 13060,  4.9903077E-01,  7.6604992E+04
   23872, 21109,  7.4621481E-01,  8.8477969E+04
   23873, 21178,  7.4018002E-01,  2.0640076E+04
   23874, 21197,  2.4478915E-01,  9.3162812E+04
   23875, 21213,  1.4817556E+00,  2.3635197E+04
   23876, 21089,  4.4287272E-02,  7.6301616E+03
   23877, 30067,  7.0351505E-01,  2.0269857E+04
   23878, 30066,  4.4113243E-01,  8.9489734E+04
   23879, 30066,  4.0190244E-01,  8.9489734E+04
   23880, 30066,  3.5412207E-01,  8.9489734E+04
   23881, 30124,  6.4717971E-02,  4.1849422E+05
   23882, 30124,  7.3510490E-02,  4.1849422E+05
   23884, 30158,  1.2712070E-01,  1.5920178E+05
   23885, 30158,  9.2768595E-02,  1.5920178E+05
   23887, 30158,  1.0800967E-01,  1.5920178E+05
   23888, 30211,  1.6923293E-01,  8.0651109E+04
   23961,  4002,  5.0331332E-02,  6.8218044E+05
   23962,  4002,  1.6425090E-02,  6.8218044E+05
   23963,  4008,  9.2740156E-02,  2.0361639E+05
   23964,  4008,  1.1029273E-01,  2.0361639E+05
   23965,  4008,  5.8405180E-03,  2.0361639E+05
   23968,  4006,  1.8017001E-02,  6.7732869E+05
   23969,  4006,  1.9724809E-02,  6.7732869E+05
   23970,  4006,  3.1207545E-02,  6.7732869E+05
   23971,  4006,  2.4402438E-02,  6.7732869E+05
   23972, 31079,  5.8807421E-02,  3.1833088E+05
   23973, 31079,  4.8892729E-02,  3.1833088E+05
   23974, 31079,  8.5824691E-02,  3.1833088E+05
   23975, 31079,  1.9420004E-02,  3.1833088E+05
   23977, 31098,  7.5010717E-02,  1.8445105E+05
   23978, 31098,  7.2480120E-02,  1.8445105E+05
   23979, 23006,  3.9946057E-02,  5.0972497E+05
   23980, 23006,  4.7032449E-02,  5.0972497E+05
   23981, 23006,  4.7049426E-02,  5.0972497E+05
   23982, 23006,  1.9845387E-02,  5.0972497E+05
   23985, 23002,  1.4284400E-02,  1.2777081E+06
   23986, 23002,  3.3327864E-04,  1.2777081E+06
   23989, 23002,  1.5089976E-02,  1.2777081E+06
   23990, 23002,  1.6265001E-02,  1.2777081E+06
   23991, 23002,  1.4987749E-04,  1.2777081E+06
   24142, 14020,  1.8069869E-01,  1.0750455E+05
   24147, 14084,  4.4270668E-02,  1.2436638E+05
   24148, 14084,  2.5373071E-01,  1.2436638E+05
   24149, 14058,  1.5094149E-01,  1.1966624E+05
   24150, 14058,  2.1192931E-01,  1.1966624E+05
   24151, 14012,  2.5863811E-01,  9.8195836E+04
   24152, 14012,  2.3660237E-01,  9.8195836E+04
   24153, 14062,  6.0253240E-02,  6.4345258E+04
   24155, 14011,  8.2328385E-03,  2.5754627E+04
   24157, 14077,  2.2376804E-01,  9.3991305E+04
   24158, 14077,  2.7706873E-01,  9.3991305E+04
   24159, 14077,  2.5327715E-01,  9.3991305E+04
   24160, 14024,  3.3820820E-01,  9.6623672E+04
   24161, 14002,  2.6203042E-01,  1.0584102E+05
   24162, 14002,  6.8086845E-01,  1.0584102E+05
   24163, 14097,  1.0691160E-01,  3.1164203E+05
   24164, 14097,  5.5724390E-02,  3.1164203E+05
   24165, 14050,  2.8245795E-01,  1.0641770E+05
   24166, 14044,  7.1597952E-01,  1.0279108E+05
   24167, 14051,  9.8284316E-01,  3.9940551E+04
   24168, 14123,  2.0757617E-01,  1.9887734E+05
   24169, 14123,  1.8359768E-01,  1.9887734E+05
   24170, 14123,  2.0920733E-01,  1.9887734E+05
   24171, 14063,  3.5769668E-01,  1.0504743E+05
   24172, 14063,  5.1942790E-01,  1.0504743E+05
   24174, 14018,  1.0074979E-01,  2.2825370E+05
   24175, 14018,  1.0180057E-01,  2.2825370E+05
   24176, 14018,  8.1738368E-02,  2.2825370E+05
   24178, 14033,  3.6695406E-02,  8.4647625E+04
   24179, 14033,  3.8670477E-01,  8.4647625E+04
   24180, 11023,  2.0839376E-02,  4.2032862E+05
   24181, 11023,  4.7074884E-02,  4.2032862E+05
   24182, 11023,  2.9049516E-03,  4.2032862E+05
   24183, 11023,  3.9021395E-02,  4.2032862E+05
   24184, 11023,  1.2940300E-01,  4.2032862E+05
   24185, 11001,  1.5145981E-01,  1.9089219E+05
   24186, 11001,  2.2960415E-01,  1.9089219E+05
   24187, 11016,  2.7329752E-01,  4.5567020E+04
   24188, 11042,  1.9296087E-02,  1.6187322E+05
   24189, 11042,  1.1529934E-01,  1.6187322E+05
   24190, 11042,  2.0705763E-01,  1.6187322E+05
   24191, 11018,  2.7101332E-01,  8.7911984E+04
   24192, 11011,  3.5943457E-01,  1.0396580E+05
   24193, 11011,  1.9031521E-02,  1.0396580E+05
   24194, 11007,  9.5793277E-02,  2.8936900E+05
   24195, 11039,  2.3286951E-01,  1.3395845E+05
   24196, 11004,  1.5259862E-01,  1.4552212E+05
   24197, 11004,  1.9605231E-01,  1.4552212E+05
   24198, 22006,  1.4043590E-01,  1.4704814E+05
   24199, 22008,  2.3944342E-01,  1.4641264E+05
   24200, 22008,  2.5089940E-01,  1.4641264E+05
   24202, 22012,  1.8685742E-01,  1.7117258E+05
   24203, 22016,  2.6589191E-01,  3.9969803E+05
   24204, 22016,  1.3111283E-01,  3.9969803E+05
   24205, 22016,  2.2118282E-02,  3.9969803E+05
   24206, 13029,  7.6390557E-02,  2.2130991E+05
   24207, 13029,  1.4484420E-01,  2.2130991E+05
   24208, 13029,  1.2282120E-01,  2.2130991E+05
   24209, 13029,  9.4748557E-02,  2.2130991E+05
   24210, 13006,  2.0796026E-01,  1.0783771E+05
   24211, 13006,  4.2242151E-01,  1.0783771E+05
   24212, 13030,  6.8291812E-04,  1.6241783E+05
   24213, 13019,  5.8704370E-01,  5.0197988E+04
   24214, 13054,  3.6387801E-01,  6.9686766E+04
   24215, 13055,  2.6126212E-01,  6.6156609E+04
   24216, 13055,  2.0934382E-01,  6.6156609E+04
   24218, 13012,  1.1164854E-01,  1.4901688E+05
   24219, 13036,  4.8167956E-01,  8.4884383E+04
   24220, 13012,  1.0989473E-01,  1.4901688E+05
   24221, 30198,  1.1886704E-01,  1.0648631E+05
   24222, 30198,  5.0507951E-01,  1.0648631E+05
   24223, 13053,  6.6378631E-02,  4.4265055E+04
   24224, 13053,  1.4104770E+00,  4.4265055E+04
   24225, 13060,  3.1635416E-01,  7.6604992E+04
   24226, 21187,  1.1406659E+00,  2.8383092E+04
   24227, 21197,  1.2308530E-01,  9.3162812E+04
   24228, 21086,  5.1735389E-01,  7.0543422E+04
   24229, 21086,  2.4985302E-02,  7.0543422E+04
   24230, 30051,  7.8090027E-02,  8.2771031E+04
   24231, 30066,  4.4074047E-01,  8.9489734E+04
   24232, 30040,  4.3749693E-01,  7.0015547E+04
   24233, 30124,  3.1543005E-02,  4.1849422E+05
   24234, 30124,  4.5597784E-02,  4.1849422E+05
   24235, 30124,  8.1113793E-02,  4.1849422E+05
   24236, 30124,  9.2484049E-02,  4.1849422E+05
   24237, 30158,  1.0205571E-01,  1.5920178E+05
   24238, 30158,  5.9690248E-02,  1.5920178E+05
   24239, 30158,  1.0390321E-01,  1.5920178E+05
   24240, 30158,  8.2393065E-02,  1.5920178E+05
   24315,  4008,  5.8075622E-02,  2.0361639E+05
   24316,  4008,  8.8972390E-02,  2.0361639E+05
   24317,  4008,  1.5904254E-01,  2.0361639E+05
   24318,  4008,  2.9420473E-02,  2.0361639E+05
   24322,  4006,  5.2740030E-02,  6.7732869E+05
   24325, 31079,  5.9516795E-02,  3.1833088E+05
   24327, 31079,  5.6699635E-03,  3.1833088E+05
   24328, 31079,  8.0481052E-02,  3.1833088E+05
   24329, 31079,  2.0826658E-02,  3.1833088E+05
   24330, 31098,  9.4089225E-02,  1.8445105E+05
   24331, 31098,  5.2849870E-02,  1.8445105E+05
   24333, 23006,  2.0900412E-02,  5.0972497E+05
   24334, 23006,  2.1714009E-02,  5.0972497E+05
   24338, 23002,  9.5772110E-03,  1.2777081E+06
   24339, 23002,  1.5688088E-02,  1.2777081E+06
   24341, 23002,  1.3948380E-02,  1.2777081E+06
   24342, 23002,  1.9543644E-03,  1.2777081E+06
   24344, 23002,  1.5749369E-02,  1.2777081E+06
   24495, 14020,  1.9594400E-01,  1.0750455E+05
   24500, 14084,  1.3886470E-01,  1.2436638E+05
   24501, 14058,  5.2031506E-02,  1.1966624E+05
   24502, 14058,  1.8866836E-01,  1.1966624E+05
   24504, 14062,  1.6825743E-02,  6.4345258E+04
   24505, 14062,  4.7889137E-01,  6.4345258E+04
   24506, 14062,  4.9654609E-01,  6.4345258E+04
   24507, 14038,  3.7554294E-02,  1.2374941E+05
   24508, 14006,  4.7203258E-02,  1.8471439E+05
   24509, 14006,  8.7474376E-02,  1.8471439E+05
   24510, 14006,  1.7004672E-01,  1.8471439E+05
   24511, 14006,  1.0424434E-01,  1.8471439E+05
   24512, 14077,  4.5087457E-01,  9.3991305E+04
   24513, 14024,  5.0220098E-02,  9.6623672E+04
   24514, 14083,  1.2254364E-01,  1.2355991E+05
   24515, 14083,  2.4651715E-01,  1.2355991E+05
   24516, 14097,  1.7255844E-01,  3.1164203E+05
   24517, 14097,  1.0871388E-01,  3.1164203E+05
   24518, 14097,  1.0312033E-01,  3.1164203E+05
   24519, 14097,  2.3312046E-01,  3.1164203E+05
   24520, 14051,  4.7279203E-01,  3.9940551E+04
   24521, 14124,  6.7913145E-02,  3.3661597E+05
   24522, 14123,  3.8740075E-01,  1.9887734E+05
   24523, 14123,  1.5972741E-01,  1.9887734E+05
   24524, 14123,  6.7839831E-02,  1.9887734E+05
   24525, 14123,  5.7619028E-02,  1.9887734E+05
   24526, 14013,  7.5961053E-02,  1.3923464E+05
   24527, 14013,  2.8380048E-01,  1.3923464E+05
   24528, 14013,  3.7662998E-02,  1.3923464E+05
   24529, 14016,  2.2497585E-01,  1.3290655E+05
   24530, 14016,  2.6792774E-01,  1.3290655E+05
