LATC,LONC,SCC,ANNCO,ANNNOX,ANNPM10,ANNPM25,ANNSO2,ANNVOC,Capa,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,F,H efectiva
18.884082,-99.16743,40600101,0.1825427,1.8413,1.057745,0.6870247,19.14286,0.04328326,4,20,2.05,155,36.27,11,1.5,99.7
18.870833,-99.17083,33000101,0.3701543,4.0094,2.911542,1.852954,42.65041,0.09436029,4,36.6,2.9356,247,239.21,35.3,3.1,131
18.883333,-99.18333,30899901,0.4987702,5.210816,2.905905,1.892108,52.19536,1.460735,3,36.2,2.0008,148,104.05,33.1,4.5,146.3
18.893055,-99.175,33000101,1.053017,10.96006,5.928521,3.862607,106.2094,0.2727389,4,36.6,2.9356,247,239.21,35.3,3.1,131
18.883333,-99.18333,30900199,0.5337556,3.83254,0.08290712,0.08290712,0.0947635,250.6847,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
18.883333,-99.18333,33000101,0.05164107,0.3707998,3.917037,2.353431,0.009168406,0.01422246,4,36.6,2.9356,247,239.21,35.3,3.1,131
18.879166,-99.17055,30899901,0.2380992,0.9523968,0.04761983,0.01190496,2.028605,61.5685,3,36.2,2.0008,148,104.05,33.1,4.5,146.3
18.888888,-99.14638,30106001,0.1857041,0.7428165,0.03714083,0.009285207,1.582199,2.965266,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
18.883333,-99.18333,30500601,22.09702,215.4107,43.89996,29.9726,395.4926,30.05122,3,132,11.48,318,2787.34,26.9,23.8,275.8
18.884082,-99.16743,30107001,1.261278,13.0458,8.573554,5.466923,137.3855,163.7814,4,43.2,1.6564,158,34.81,16.2,1.4,104.8
18.883333,-99.18333,30501601,3.612504,39.73755,43.78573,27.72164,64.6566,0.9248011,4,91.8,1.968,266,112.74,37.1,0.8,104.8
18.901944,-99.16805,30199901,7.412385,81.53624,50.07598,32.51503,884.4458,1.897571,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
18.911944,-99.17472,31400901,0.5446653,3.855339,0.7304733,0.5168825,0.2634973,130.4306,3,24.6,1.9352,965,131.69,44.8,27.1,253.5
18.911944,-99.17472,31400901,0.5446653,3.855339,0.7304733,0.5168825,0.2634973,130.4306,5,27.5,1.7384,280,109.54,46.1,0.3,65.2
18.911944,-99.17472,31400901,0.5446653,3.855339,0.7304733,0.5122259,0.2634973,130.4306,4,36,1.4104,359,35.36,22.6,0.7,85.2
18.911944,-99.17472,31400901,,,4.427111,3.1044,,456.5072,4,17.7,2.46,69.8,49.42,10.4,3.3,127.5
18.911944,-99.17472,31400901,,,4.427111,3.1044,,456.5072,3,18,2.46,70.7,142.18,29.9,9.5,179
18.916666,-99.16666,30103501,0.07936639,0.3174656,5.174689,2.789729,0.6762017,1.463874,3,82.3,2.296,185,166.36,40.2,5.3,168.1
18.883333,-99.18333,30106001,0.1565568,0.6262273,0.6965561,0.36706,1.333864,7.85704,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
18.904166,-99.175,30106001,3.39331,32.00688,17.62098,11.41599,320.6892,10.0787,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
18.883333,-99.18333,30106001,1.806331,9.292071,2.247031,1.342493,47.83157,24.05591,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
19.019722,-99.13833,30500101,1.660909,0.5447709,36.77719,30.32543,1.160362,1.139502,4,36.1,2.7388,266,259.42,44,1.9,112.4
18.883333,-98.86666,33000101,6.890306,75.44359,47.72684,31.24725,811.9525,1.764503,4,36.6,2.9356,247,239.21,35.3,3.1,131
18.847254,-98.85955,33000101,,,,,,2.56618,4,36.6,2.9356,247,239.21,35.3,3.1,131
18.652777,-99.19722,10201101,22.08502,973.8733,1681.475,862.9073,2635.185,736.5918,2,99.9,5.904,464,718.37,26.2,38.1,306.1
18.654756,-99.19541,10201101,200.2786,84.45196,279.4301,122.6069,550.3333,88.95964,3,98.4,6.396,356,874.7,27.2,17.6,243
18.654756,-99.19541,10201101,275.6383,116.2291,384.5724,168.7408,757.4096,122.4329,2,246,9.02,347,1697.7,26.6,29.5,328.1
18.654756,-99.19541,10201101,252.5849,106.5081,352.4082,154.6279,694.0626,112.193,2,98.4,7.9704,365,1374.68,27.6,31.4,288.5
18.654756,-99.19541,10201101,197.8656,83.43446,276.0634,121.1297,543.7028,87.88783,3,98.4,6.396,365,864.16,26.9,19.8,251.4
22.465477,-105.2523,40400101,,,,,,76.52508,7,10.4,0.5248,68,0.59,2.7,0,31.1
22.465477,-105.2523,30200701,3.668711,14.67485,0.7337423,0.1834356,31.25742,0.4079607,3,63.8,2.6896,138,249.9,44,11.6,204.7
21.617146,-104.8496,30299901,0.8495511,3.398204,0.1699102,0.04247756,7.238175,0.09447008,4,39.3,1.8532,314,66.35,24.6,0.5,76.3
21.617146,-104.8496,10201101,1.322773,201.9434,514.7356,5.715285,157.8333,187.7315,2,99.9,5.904,464,718.37,26.2,38.1,306.1
21.617146,-104.8496,30203301,0.5308607,5.839467,3.521562,2.293681,63.34229,0.1359003,3,47.2,3.2144,162,322.87,39.8,12.6,205
21.617146,-104.8496,30203301,1.190496,13.09546,7.897374,5.143756,142.05,0.304767,3,47.2,3.2144,162,322.87,39.8,12.6,205
21.617146,-104.8496,10201101,57.26249,18.11561,74.93414,31.52529,46.09525,25.88287,3,246,8.2,262,658.23,12.5,5.6,220.6
21.617146,-104.8496,10201101,148.2797,46.90989,194.04,81.6339,119.3624,67.023,3,183,6.56,260,1363.57,40.3,12.5,245.7
21.617146,-104.8496,10201101,196.5007,62.16515,257.1424,108.1815,158.1795,88.81911,3,82,6.56,260,1807,53.5,16.5,233.6
21.617146,-104.8496,10201101,193.959,61.15239,253.6447,106.66,152.2844,87.68571,3,98.4,6.396,356,874.7,27.2,17.6,243
21.617146,-104.8496,10201101,266.9407,84.16247,349.0846,146.7935,209.5851,120.6796,2,246,9.02,347,1697.7,26.6,29.5,328.1
21.617146,-104.8496,10201101,244.6148,77.12343,319.8885,134.5162,192.0562,110.5864,2,98.4,7.9704,365,1374.68,27.6,31.4,288.5
21.617146,-104.8496,10201101,191.6221,60.41562,250.5887,105.375,150.4497,86.62926,3,98.4,6.396,365,864.16,26.9,19.8,251.4
21.617146,-104.8496,40400101,,,,,,89.1364,7,10.4,0.5248,68,0.59,2.7,0,31.1
18.443335,-96.53345,10201101,112.0923,43.97452,153.6852,66.69415,247.2838,50.03368,3,98.4,6.396,356,874.7,27.2,17.6,243
18.443335,-96.53345,10201101,154.2698,60.521,211.513,91.78944,340.3303,68.86007,2,246,9.02,347,1697.7,26.6,29.5,328.1
18.443335,-96.53345,10201101,141.3672,55.45925,193.8228,84.11251,311.8663,63.10086,2,98.4,7.9704,365,1374.68,27.6,31.4,288.5
18.443335,-96.53345,10201101,110.7418,43.44471,151.8335,65.89061,244.3044,49.43086,3,98.4,6.396,365,864.16,26.9,19.8,251.4
18.574402,-96.66223,30501601,0.216775,2.580655,2.698376,1.447253,2322.589,0.141936,4,91.8,1.968,266,112.74,37.1,0.8,104.8
18.574402,-96.66223,10201101,40.15703,12.48332,52.36824,21.97882,28.25241,18.16754,3,246,8.2,262,658.23,12.5,5.6,220.6
18.574402,-96.66223,10201101,103.9856,32.32524,135.6062,56.91357,73.15887,47.04436,3,183,6.56,260,1363.57,40.3,12.5,245.7
18.574402,-96.66223,10201101,137.802,42.83751,179.7058,75.42204,96.95037,62.34334,3,82,6.56,260,1807,53.5,16.5,233.6
16.387773,-94.92777,30500101,0.4632952,2.3651,0.08566386,0.04287844,1.646196,0.06562579,4,36.1,2.7388,266,259.42,44,1.9,112.4
17.158807,-94.99918,30500606,37.49426,349.946,158.3506,107.5916,663.3777,61.77042,2,236,14.76,252,6375.5,37.3,73.9,415.6
17.158807,-94.99918,30500623,0.7977502,7.44566,3.770254,2.561705,14.11442,1.314264,3,70.5,1.64,797,40.05,19,6.2,171.9
17.158807,-94.99918,30500606,37.49426,349.946,177.2019,120.4001,663.3777,61.77042,2,27.3,7.7407,495,819.65,17.4,51.2,312.5
17.158807,-94.99918,30500617,,,9.425634,6.404262,,,2,48.6,5.248,155,1109.66,51.3,45.7,307.6
17.158807,-94.99918,30500617,,,9.425634,6.404262,,,3,69.7,2.6896,213,795.92,140.1,18.7,238.6
17.158807,-94.99918,10200402,3.988751,37.2283,18.85127,12.80852,70.57211,6.571321,3,25.5,1.968,375,497.47,163.5,12.9,199.8
17.097199,-96.72746,30700701,2.210182,24.312,74.64721,39.54228,263.7189,0.5658066,3,48.2,3.4112,176,370.96,40.6,12.9,206.7
17.097199,-96.72746,30700701,1.396187,6.701698,117.4402,58.72011,13.15208,0.2904069,3,48.2,3.4112,176,370.96,40.6,12.9,206.7
17.097199,-96.72746,10300502,0.2255414,0.9021657,0.04510828,0.01127707,1.921613,0.02508021,5,39.3,1.476,314,46.58,27.2,0.3,69.2
16.200495,-95.20926,30600102,58.76797,646.4476,16.87708,106.0991,,700.0406,1,196,12.988,689,4572.12,34.5,556.2,733.2
16.200495,-95.20926,10200401,68.22068,750.4274,334.1663,191.0085,3552.291,812.6407,2,100,10.168,370,4154.89,51.2,101.3,412.3
16.200495,-95.20926,10200401,60.26865,662.9551,334.1663,191.0085,3552.291,717.9167,2,98.4,9.9384,388,3587.69,46.2,107.2,419
16.200495,-95.20926,10200401,51.29247,564.2172,334.1663,191.0085,3552.291,610.9929,2,98.4,9.9384,348,3053.36,39.4,54,339.5
16.200495,-95.20926,30600102,49.76893,547.4583,16.87708,106.0991,,592.8446,1,190,11.808,891,3520,32.1,645,765.5
16.200495,-95.20926,30600103,5.71327,62.84597,334.1663,190.788,3552.291,68.05614,3,91.6,4.92,475,168.37,8.9,9.5,201.4
16.200495,-95.20926,30600103,21.06715,231.7387,334.1663,191.0085,3552.291,250.9507,2,90.2,8.5935,588,1084.4,18.7,98.5,405.8
16.200495,-95.20926,30600106,4.500082,49.5009,334.1663,191.0085,3552.291,53.60471,3,70.8,4.756,768,128.19,7.2,18.7,238.9
16.200495,-95.20926,30600106,11.45475,126.0023,334.1663,191.0085,3552.291,136.4484,2,88.8,9.184,667,630.12,9.5,72.4,368.5
16.200495,-95.20926,30600106,5.645557,62.10113,334.1663,191.0085,3552.291,67.24955,3,50.5,5.7072,449,192.99,7.5,9.4,188
16.200495,-95.20926,30609904,17.83387,196.1725,334.1663,191.0085,21313.75,212.436,2,252,6.888,1016,735.78,19.7,162.9,524.1
16.200495,-95.20926,10200401,63.84756,702.3231,334.1663,191.0085,3552.291,760.5484,2,100,10.168,399,3888.55,47.9,129.2,444.5
16.200495,-95.20926,40600101,0.07361233,0.2944493,0.01472247,0.003680617,0.6271771,308.6508,4,20,2.05,155,36.27,11,1.5,99.7
16.200495,-95.20926,40400101,0.01708582,0.07969709,0.005401324,0.005401324,0.005180862,453.6084,7,10.4,0.5248,68,0.59,2.7,0,31.1
16.9826,-96.68248,30299901,0.3049265,1.219706,0.0609853,0.01524633,2.597974,0.03390783,4,39.3,1.8532,314,66.35,24.6,0.5,76.3
17.104019,-96.76799,30106001,0.1875504,0.8418507,0.03622273,0.01106996,1.35752,0.02558772,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
18.033578,-96.09088,30799901,13.09082,123.0537,72.11313,52.0813,1561.996,21.81831,3,82,4.92,404,513.21,27,17.8,239
17.501965,-97.51179,30501601,2.69515,29.64665,17.87878,11.64489,69.18171,0.7008221,4,91.8,1.968,266,112.74,37.1,0.8,104.8
16.722825,-96.67011,40400101,0.000734139,0.002936556,0.000146828,3.67E-05,0.006254865,233.183,7,10.4,0.5248,68,0.59,2.7,0,31.1
17.043159,-96.6245,30501001,0.06724098,0.4828122,0.01044991,0.007314936,0.01193803,0.01851883,3,71.9,3.9524,119,506.05,41.2,26.4,265.7
16.225973,-95.38323,10201101,73.44053,24.16376,96.86964,40.97633,76.27642,33.1263,3,101,5.9368,307,868.92,31.4,4.5,166
17.568476,-98.14495,30200901,31.86669,288.032,181.4392,125.1647,3575.642,6.359238,4,82,2.4928,298,104.85,21.5,0.3,77
17.568476,-98.14495,10201101,5.688345,317.4391,770.5449,266.5484,677.6341,265.2044,3,98.4,6.396,356,843.08,26.2,17,240.4
17.568476,-98.14495,10201101,117.3626,41.15192,156.8898,66.96759,168.6933,52.74947,3,98.4,6.396,356,853.62,26.6,17.2,241.3
17.568476,-98.14495,10201101,161.5232,56.63633,215.9234,92.16577,232.1682,72.59775,2,246,9.02,347,1739.62,27.2,30.2,330.1
17.568476,-98.14495,10201101,148.014,51.89948,197.8644,84.45737,212.7505,66.52593,2,98.4,7.9704,365,1374.68,27.6,31.4,288.5
17.568476,-98.14495,10201101,115.9486,40.65612,154.9996,66.16075,166.6608,52.11394,3,98.4,6.396,365,864.16,26.9,19.8,251.4
17.095343,-96.61434,30299901,0.1355578,0.5422312,0.02711156,0.00677789,1.154952,0.01507403,4,39.3,1.8532,314,66.35,24.6,0.5,76.3
19.104282,-97.95083,30501603,10.34184,34.45494,870.8169,835.311,0.01108054,0.03025098,3,98.4,1.64,910,152.43,72.2,28.8,281.1
19.104282,-97.95083,30501603,10.34184,34.45494,870.8169,835.311,0.01108054,0.03025098,3,98.4,1.476,914,123.47,72.2,23.5,264.5
19.104282,-97.95083,30501603,10.34184,34.45494,870.8169,835.311,0.01108054,0.03025098,3,98.4,1.0824,915,63.38,68.9,12.1,217.9
19.104282,-97.95083,30501603,10.34184,34.45494,870.8169,835.311,0.01108054,0.03025098,3,98.4,1.476,901,129.08,75.4,24,266.4
19.104282,-97.95083,30501609,,,49.36687,47.35403,,,3,78.7,2.3288,644,44.71,10.5,4.8,162.4
19.104282,-97.95083,10200402,4.596373,15.3133,392.5149,376.5109,0.004924685,0.01344488,3,98.4,2.952,1004,105.51,15.4,23,262.8
19.041666,-98.04666,30500101,0.2741851,1.09674,0.05483701,0.01370925,2.336057,0.01381893,4,36.1,2.7388,266,259.42,44,1.9,112.4
19.043333,-98.07083,30500101,0.1548613,0.619445,0.03097225,0.007743063,1.319418,0.007805008,4,36.1,2.7388,266,259.42,44,1.9,112.4
19.048325,-98.05749,30102001,0.02225065,0.159767,0.003456146,0.003456146,0.000103958,1.846987,4,33.9,1.6564,159,33.71,15.6,1.3,100.8
19.050277,-98.08888,30400701,0.5944984,0.3826232,6.960234,6.011977,1.708588,1.797594,3,39.3,2.6896,158,190.83,33.6,7.7,173.6
19.048325,-98.05749,30799901,1.412166,15.24882,8.665385,5.640714,155.3757,0.355619,3,41,3.9032,145,323,27,14.3,211.2
18.247789,-97.12021,10201101,158.8301,75.26652,228.4197,102.0866,589.4203,69.93298,3,108,6.2976,354,878.64,28.2,17.1,244.1
19.122103,-98.25893,30199901,1.02513,10.88426,6.128656,3.98725,110.0251,4.395864,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.122103,-98.25893,30500623,18.35318,201.8225,46.22553,33.06933,311.1213,4.697122,3,112,11.48,258,2604.01,25.2,25.4,274.9
19.122103,-98.25893,30500623,18.35318,201.8225,46.50288,33.26775,311.1213,4.697122,3,112,11.48,298,2379.94,23,5.8,181.3
19.122103,-98.25893,10200402,6.439713,70.81493,22.8303,16.33259,109.1654,1.648113,4,31.4,2.0992,388,131.91,38.1,3.9,138.9
19.122103,-98.25893,30500606,42.82409,470.9193,154.0851,110.2311,725.9496,10.95995,1,131,18.04,607,12215.07,47.8,1180.7,905.5
19.122103,-98.25893,30500614,,,13.69818,9.799556,,,3,137,8.692,198,727.9,12.3,20.4,265.6
19.122103,-98.25893,30500614,,,13.69818,9.799556,,,3,82,4.92,165,581.18,30.6,22.2,255
19.122103,-98.25893,30500606,42.82409,470.9193,154.0851,110.2311,725.9496,10.95995,3,137,8.692,256,665.62,11.2,6.9,197.7
19.122103,-98.25893,30500617,,,5.479272,3.919822,,,4,82,4.92,246,151.53,8,2,128.7
19.122103,-98.25893,31499901,,,,,,1.322773,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.122103,-98.25893,33000101,1.93422,18.57722,8.534289,6.130116,186.3202,0.4197858,4,36.6,2.9356,247,239.21,35.3,3.1,131
18.509202,-98.62696,10201101,160.2421,58.81873,216.3749,92.97513,278.8761,71.82643,3,98.4,6.396,356,853.62,26.6,17.2,241.3
18.509202,-98.62696,10201101,220.5371,80.9507,297.7912,127.9593,383.8101,98.85287,2,246,9.02,347,1739.62,27.2,30.2,330.1
18.509202,-98.62696,10201101,202.0922,74.18028,272.885,117.2572,351.7096,90.58518,2,98.4,7.9704,365,1374.68,27.6,31.4,288.5
18.509202,-98.62696,10201101,158.3115,58.11007,213.7679,91.85495,275.5162,70.96106,3,98.4,6.396,365,864.16,26.9,19.8,251.4
17.962469,-97.8734,31000203,,,,,1760.115,,3,22.9,3.936,195,558.73,45.9,16.2,214.1
17.962469,-97.8734,31000203,,,,,1760.115,,3,22.9,3.936,206,518.82,42.6,13.3,201
17.962469,-97.8734,31000203,,,,,1760.115,,3,22.9,3.936,201,598.64,49.2,16.2,214.4
17.962469,-97.8734,31000203,,,,,1760.115,,3,22.9,3.936,185,478.91,39.4,15.3,210.4
19.168516,-98.44582,30499901,0.3902287,1.175131,1.536116,1.169399,0.7193986,0.7914798,4,41.3,2.0992,242,124.87,36.1,1.8,112.7
19.916701,-97.40176,30106001,0.1385552,0.5542208,0.5738797,0.5418352,1.18049,0.01540734,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
18.50232,-98.44706,30299901,0.009203944,0.06608734,0.001429629,0.001429629,0.000267065,1.225328,4,39.3,1.8532,314,66.35,24.6,0.5,76.3
18.666666,-98.45,30201101,3.6521,40.1731,23.05377,15.01549,412.8334,28.61992,4,27.6,0.6396,99.6,28.23,87.9,1.6,105
18.50232,-98.44706,30501601,0.9854661,10.84013,18.91484,12.60645,16.70956,0.3163346,4,91.8,1.968,266,112.74,37.1,0.8,104.8
18.600555,-98.46666,30501601,8.780569,96.58626,162.7468,141.208,148.8833,2.264248,4,91.8,1.968,266,112.74,37.1,0.8,104.8
19.041666,-98.19666,30201901,4.948386,5.890935,0.4477111,0.4477111,0.03534561,1.151065,3,34.9,1.804,112,86.1,33.7,4.7,147.6
19.01101,-98.17628,30199901,2.083184,2.479981,0.1884786,0.1884786,0.01487989,1.176429,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.0625,-98.1725,30199901,,,,,,2.641798,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.163888,-98.09444,31499999,0.5396445,3.874824,896.5891,629.2103,0.00252129,26.60409,4,39.3,2.952,302,189.02,27.6,0.7,84.4
19.01101,-98.17628,30203201,6.484208,7.719295,0.5866664,0.5866664,0.04631577,0.4245612,5,40.2,1.2136,316,28.34,24.5,0.2,62
19.075555,-98.15277,30200301,0.02576173,0.03066873,3.552621,1.016699,0.000184012,0.00168678,3,100,2.9848,181,281.83,40.3,9.4,203.1
19.01101,-98.17628,31499901,0.003765485,0.00448272,1.797328,1.261384,2.69E-05,43.91411,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.043333,-98.19722,31499901,0.7454426,5.352522,0.115788,0.115788,0.003482806,60.3485,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.063888,-98.18722,30899901,0.000685197,0.00081571,1.46834,1.452026,4.89E-06,16.06072,3,36.2,2.0008,148,104.05,33.1,4.5,146.3
19.01101,-98.17628,30599901,0.002414562,0.01733735,5.470704,3.343354,1.13E-05,1.128329,3,55.8,2.296,211,223.94,54.1,5.4,160.6
19.01101,-98.17628,30299901,3.796588,41.4258,20.65694,14.91453,447.6799,0.962038,4,39.3,1.8532,314,66.35,24.6,0.5,76.3
19.01101,-98.17628,30299901,0.2689639,1.931249,0.04177759,0.04177759,0.001256635,0.0740753,4,39.3,1.8532,314,66.35,24.6,0.5,76.3
19.01101,-98.17628,31399901,,,0.2607517,0.1829836,,1.255532,4,37.3,1.7056,122,60.33,26.4,3.1,130.7
19.05,-98.2,33000101,0.2689639,1.931249,0.04177759,0.04177759,0.001256635,0.0740753,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.05,-98.2,30199901,0.2689639,1.931249,0.04177759,0.04177759,0.001256635,0.0740753,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.041666,-98.20833,30203201,2.385577,2.839972,0.2158379,0.2158379,0.01703984,0.1561985,5,40.2,1.2136,316,28.34,24.5,0.2,62
19.041666,-98.20833,30200701,,,3.419038,0.976868,,,3,63.8,2.6896,138,249.9,44,11.6,204.7
19.041666,-98.20833,30203201,1.182984,1.408314,0.1070319,0.1070319,0.008449885,0.07745728,5,40.2,1.2136,316,28.34,24.5,0.2,62
19.079166,-98.15833,33000101,6.383792,25.53517,1.276758,0.3191896,54.38991,0.3217431,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.105,-98.20722,30500101,1.027569,4.110276,0.2055138,0.05137845,8.754888,0.05178947,4,36.1,2.7388,266,259.42,44,1.9,112.4
19.01101,-98.17628,33000101,1.15586,11.43679,4.576156,3.319472,98.00648,0.3023928,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.01101,-98.17628,31499901,2.351958,16.27204,0.3739743,0.3449306,1.659769,0.6041849,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.084166,-98.23416,33000101,0.07389753,0.6956622,0.318158,0.228202,6.962177,0.01547512,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.01101,-98.17628,36000101,0.3051314,2.190943,0.04739541,0.04739541,0.001425614,0.08403619,3,39.9,2.0008,170,154.69,49.2,5.7,158.1
19.01101,-98.17628,33000101,0.2561825,1.02473,0.05123649,0.01280912,2.182675,0.0129116,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.01101,-98.17628,31499901,5.369019,6.391689,0.4857684,0.4857684,0.03835014,0.3515429,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.01101,-98.17628,33000101,0.04611155,0.1844462,0.00922231,0.002305578,0.3928704,213.2995,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.01101,-98.17628,30899901,0.04584612,0.3291902,0.00712118,0.00712118,0.000214199,8.052883,3,36.2,2.0008,148,104.05,33.1,4.5,146.3
19.01101,-98.17628,33000101,0.2303454,2.165081,0.7520632,0.5473279,15.96712,0.06084209,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.091666,-98.2,30203201,2.160386,2.571887,0.1954634,0.1954634,0.01543133,0.1414538,5,40.2,1.2136,316,28.34,24.5,0.2,62
19.1,-98.23472,33000101,0.9033606,9.936967,4.975861,3.593719,107.789,0.2312603,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.05,-98.2,33000101,0.09840631,1.082469,0.5420384,0.3914767,11.74184,0.02519201,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.093055,-98.19222,32099901,0.3149002,3.463902,1.734523,1.252725,37.57389,0.08061445,4,24,1.7056,113,49.54,21.7,2.7,121
19.01101,-98.17628,30701201,0.2788011,3.056875,1.528148,1.103541,33.10926,0.07108122,4,48.4,2.5912,99.6,61.92,11.7,3.6,140.2
19.057777,-98.20361,33000101,1.501402,13.51289,5.993122,4.287905,131.6214,0.2961702,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.0525,-98.17361,30201801,2.161445,23.77589,11.9056,8.598588,257.9036,0.5533299,3,44.4,1.9024,170,133.88,47.1,4.9,152.6
19.01101,-98.17628,33000101,2.011247,2.394342,0.18197,0.18197,0.01436605,0.1316888,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.035277,-98.18611,33000101,1.053382,11.5872,5.802202,4.190528,125.6895,0.2696657,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.05,-98.2,33000101,1.197517,13.17269,99.63934,31.3477,142.8878,0.3065644,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.01101,-98.17628,33000101,0.1183014,1.116127,0.5111936,0.366701,11.18445,0.0248459,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.043333,-98.19666,31400901,0.1209202,1.330122,0.6660485,0.4810406,14.4282,0.03095557,7,20.9,1.7056,291,37.7,16.5,0,24.9
19.034166,-98.19666,33000101,0.1305997,0.5223987,0.02611993,0.006529983,1.112709,0.006582223,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.01101,-98.17628,33000101,0.6347972,6.396716,3.052159,2.196456,66.46762,0.1452949,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.043333,-98.19666,33000101,0.2480475,2.562502,1.240392,0.8936092,26.96916,0.05862391,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.01101,-98.17628,33000101,1.359076,14.94984,7.486017,5.406631,162.1649,0.3479235,4,36.6,2.9356,247,239.21,35.3,3.1,131
19.01101,-98.17628,30199901,0.04067528,0.1627011,0.008135055,0.002033764,0.3465534,1.492643,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.050555,-98.20277,31499901,1.49899,1.784512,16.35493,1.536085,0.01070707,0.09814814,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.01101,-98.17628,30900199,0.0484135,0.3476248,0.007519966,0.007519966,10.04346,0.01333355,4,29.5,2.0992,178,86.33,24.9,2.9,126.4
19.01101,-98.17628,30106001,1.638099,18.01908,10.34044,6.73499,185.1707,1.764058,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
19.0625,-98.1725,30199901,5.871402,6.989765,0.5312221,0.5312221,0.04193859,1.150984,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.01101,-98.17628,31499901,0.7473525,0.8897053,1.570564,1.570564,0.005338232,0.04893379,4,29.8,1.804,141,37.06,14.5,1.7,106.5
19.01101,-98.17628,30501401,0.9596955,5.429292,8.146446,7.981982,2.747925,2.545761,3,78.2,3.4112,332,405.58,44.4,5.2,165.7
19.01101,-98.17628,30107001,0.5275661,2.34208,17.81258,17.38029,3.442076,0.06503635,4,43.2,1.6564,158,34.81,16.2,1.4,104.8
19.0775,-98.15333,30199901,0.2883011,1.469358,0.0532194,0.02024108,1.612244,131.6901,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.075,-98.16111,30199901,,,,,,104.7195,4,46.1,2.0992,202,85.48,24.7,2.3,122.1
19.05,-98.2,30102001,0.2401515,2.421755,1.990188,1.327337,23.86313,8.830223,4,33.9,1.6564,159,33.71,15.6,1.3,100.8
19.01101,-98.17628,30106001,12.11079,14.41761,59.33733,58.13647,0.08650567,0.7929686,4,47.2,1.5088,139,29.85,16.7,1.4,105.4
